type	item_code	type_description	year	location_status	location	status	units	source_file	source_table_range	as_of	data_quality
BEAT SPORTY CBS	MJ2-1M	H1B02N41S4 A/T	2026	A329	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-1M	H1B02N41S4 A/T	2026	A343	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-1M	H1B02N41S4 A/T	2026	A343	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-1M	H1B02N41S4 A/T	2026	A343	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-1M	H1B02N41S4 A/T	2026	A343	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-1M	H1B02N41S4 A/T	2026	A343	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-1M	H1B02N41S4 A/T	2026	A343	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A153	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A153	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A153	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A153	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A153	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A153	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A153	8	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A153	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	14	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	22	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	26	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	27	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	28	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	29	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	30	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	32	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	33	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	34	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	36	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	37	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	39	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	40	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	43	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	45	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	8	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A233	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	17	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	18	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	20	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	24	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	29	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	31	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	35	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	37	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	38	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A234	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A235	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A235	12	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A235	13	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A235	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A235	21	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A235	24	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A235	30	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A235	33	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A23A	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A23A	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A23A	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A23A	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A23A	14	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A23A	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A23A	16	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A23A	17	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A23A	18	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A23A	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	0	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	12	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	13	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	14	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	17	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	18	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	19	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	20	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	24	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	26	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	30	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	33	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	38	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	39	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	40	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	5	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	8	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A242	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A243	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A243	14	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A243	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS	MJ2-BK	H1B02N41S4 A/T	2026	A243	16	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
