effective_start	effective_end	program_family	product	otr_rupiah	dp_thousand_rupiah	voucher_thousand_rupiah	cukup_bayar_thousand_rupiah	installment_12_thousand	installment_24_thousand	installment_36_thousand	installment_42_thousand	installment_48_thousand	source_filename	source_sheet	source_rows	offer_row	unit_note	data_quality
2026-08-01	2026-08-31	PREMIUM	CRF 250 Rally	94780000	20000	0	20000	7691	4522	3527	3191	2992	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	15-17	17	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	EM1 e: + Charger	46282000	10000	8000	2000	3648.743955358026	2081.955614982349	1584	1412.411552555229	1308.977458083473	6. PL EV periode Agustus 2026.xlsx	EV	7-9	7	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	EM1 e: + Charger	46282000	11000	8000	3000	3554.6676340224153	2029.582308952489	1545	1377.5309407669463	1276.9259865395336	6. PL EV periode Agustus 2026.xlsx	EV	7-9	8	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	EM1 e: + Charger	46282000	12000	8000	4000	3460.5913126868045	1977.2090029226292	1505	1342.650328978663	1244.8745149955937	6. PL EV periode Agustus 2026.xlsx	EV	7-9	9	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	EM1 e:Plus + Charger	46782000	10000	8000	2000	3697.339079143935	2109.5563472600843	1605	1431.0726798619608	1326.2451883777705	6. PL EV periode Agustus 2026.xlsx	EV	11-13	11	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	EM1 e:Plus + Charger	46782000	11000	8000	3000	3603.2627578083243	2057.1830412302247	1566	1396.1920680736775	1294.193716833831	6. PL EV periode Agustus 2026.xlsx	EV	11-13	12	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	EM1 e:Plus + Charger	46782000	12000	8000	4000	3509.186436472714	2004.8097352003654	1526	1361.3114562853943	1262.1422452898912	6. PL EV periode Agustus 2026.xlsx	EV	11-13	13	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	ICON e:	28307000	5500	4000	1500	2325.0927012648226	1325.3891667321066	1008	898.5067789255072	832.4341759512074	6. PL EV periode Agustus 2026.xlsx	EV	15-17	15	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	ICON e:	28307000	6500	4000	2500	2231.016379929212	1273.015860702247	969	863.626167137224	800.3827044072677	6. PL EV periode Agustus 2026.xlsx	EV	15-17	16	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	ICON e:	28307000	7500	4000	3500	2136.9400585936014	1220.6425546723872	929	828.7455553489409	768.3312328633281	6. PL EV periode Agustus 2026.xlsx	EV	15-17	17	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	CUV e: + 2 Charger	66936000	7500	5000	2500	5891.3021320454045	3353.0199289857173	2549	2270.4669288124	2102.401539940162	6. PL EV periode Agustus 2026.xlsx	EV	7-9	7	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	CUV e: + 2 Charger	66936000	8500	5000	3500	5797.225810709794	3300.6466229558573	2509	2235.586317024117	2070.3500683962225	6. PL EV periode Agustus 2026.xlsx	EV	7-9	8	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	CUV e: + 2 Charger	66936000	9500	5000	4500	5703.149489374184	3248.273316925998	2470	2200.7057052358336	2038.2985968522828	6. PL EV periode Agustus 2026.xlsx	EV	7-9	9	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	CUV e: Roadsync Duo + 2 Charger	72136000	7500	5000	2500	6396.691419418863	3640.0675446741716	2767	2464.542652802407	2281.9859350008555	6. PL EV periode Agustus 2026.xlsx	EV	11-13	11	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	CUV e: Roadsync Duo + 2 Charger	72136000	8500	5000	3500	6302.6150980832535	3587.6942386443116	2727	2429.6620410141236	2249.9344634569156	6. PL EV periode Agustus 2026.xlsx	EV	11-13	12	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	EV	CUV e: Roadsync Duo + 2 Charger	72136000	9500	5000	4500	6208.538776747644	3535.320932614453	2688	2394.7814292258404	2217.882991912976	6. PL EV periode Agustus 2026.xlsx	EV	11-13	13	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
